36.108041	35.879552	35.942422	35.847107	36.025291
36.127305	36.226595	36.274973	36.067733	36.072302
36.257111	36.313949	36.399545	36.156910	36.161849
36.255658	36.299727	36.361173	36.328559	36.310292
36.519402	36.412995	36.508522	36.401875	36.634896
10.08.2018 09:49:15.990
3616732155.990
36.287154	35.920326	36.694095
36.139341	35.920326	35.993625	35.955861	36.049557
36.131643	36.217104	36.260286	36.152016	36.142050
36.244254	36.300347	36.396930	36.214364	36.250605
36.363447	36.424313	36.433037	36.382341	36.344123
36.624923	36.537973	36.560612	36.445681	36.694095
10.08.2018 09:49:16.675
3616732156.675
36.322510	35.923199	36.700218
36.329607	36.040308	36.085649	35.923199	36.055160
36.224707	36.222177	36.286980	36.123538	36.145321
36.313693	36.379154	36.451887	36.207332	36.293630
36.410019	36.429378	36.464142	36.405982	36.404712
36.584163	36.530939	36.562465	36.488400	36.700218
10.08.2018 09:49:17.516
3616732157.517
36.365094	36.026735	36.737015
36.283018	36.044961	36.126323	36.026735	36.114342
36.296344	36.288885	36.312512	36.160144	36.182115
36.372215	36.401048	36.498329	36.259490	36.314318
36.422754	36.471180	36.522295	36.494929	36.415728
36.713686	36.624104	36.571395	36.473484	36.737015
10.08.2018 09:49:18.196
3616732158.196
36.397909	36.026192	36.776637
36.395787	36.128406	36.138087	36.026192	36.163506
36.314899	36.311986	36.330239	36.231144	36.233946
36.374503	36.412621	36.515766	36.298152	36.320380
36.470021	36.548051	36.531600	36.473534	36.449124
36.708219	36.593224	36.639041	36.562666	36.776637
10.08.2018 09:49:19.029
3616732159.030
36.405294	36.022573	36.746032
36.355338	36.146334	36.181996	36.022573	36.159796
36.367161	36.331923	36.420630	36.202271	36.198382
36.472319	36.479257	36.562382	36.316016	36.377383
36.449818	36.529023	36.555516	36.461832	36.450458
36.746032	36.619463	36.617363	36.412705	36.696391
10.08.2018 09:49:19.709
3616732159.709
36.496102	36.103249	36.882524
36.409210	36.210281	36.276754	36.103249	36.212225
36.476230	36.493423	36.543614	36.269934	36.306274
36.524268	36.621180	36.671715	36.355696	36.418819
36.558185	36.587365	36.624423	36.559585	36.532325
36.774294	36.689774	36.712388	36.588813	36.882524
10.08.2018 09:49:20.483
3616732160.484
36.471518	36.055296	36.891213
36.365300	36.113441	36.189025	36.055296	36.196344
36.403390	36.441460	36.475508	36.263110	36.228844
36.499076	36.569189	36.673342	36.239680	36.333711
36.630836	36.663943	36.583259	36.526666	36.508814
36.891213	36.786675	36.685964	36.605415	36.858444
10.08.2018 09:49:21.328
3616732161.328
36.535382	36.140375	36.954645
36.419924	36.266908	36.292312	36.140375	36.288327
36.465853	36.495453	36.511229	36.358615	36.384485
36.468034	36.574290	36.671366	36.446096	36.490006
36.531499	36.595034	36.704346	36.650690	36.627875
36.826771	36.758947	36.798792	36.662679	36.954645
10.08.2018 09:49:22.011
3616732162.012
36.609042	36.225032	37.001208
36.560682	36.329374	36.337809	36.225032	36.373668
36.425374	36.519897	36.582315	36.396465	36.429353
36.561941	36.662820	36.817114	36.473118	36.537298
36.727308	36.797253	36.727654	36.687569	36.652749
37.001208	36.883400	36.808480	36.736117	36.972043
10.08.2018 09:49:22.692
3616732162.693
36.631474	36.256940	36.969393
36.639232	36.390832	36.421010	36.256940	36.339087
36.582191	36.580486	36.643211	36.407748	36.396070
36.696504	36.720388	36.831354	36.454116	36.487799
36.735354	36.778342	36.687069	36.681540	36.656227
36.958069	36.887545	36.843356	36.742975	36.969393
10.08.2018 09:49:23.372
3616732163.372
36.637082	36.231636	37.039896
36.511265	36.300156	36.351926	36.231636	36.379086
36.527466	36.589738	36.582464	36.484418	36.456213
36.606188	36.695273	36.788022	36.523540	36.602247
36.715527	36.743156	36.808765	36.740878	36.714004
36.964176	36.871755	36.903926	36.795324	37.039896
10.08.2018 09:49:24.055
3616732164.056
